time 1685445130 919709, type 3, code 1, value 34137
time 1685445130 919709, type 0, code 0, value 0
time 1685445130 927369, type 3, code 0, value 35950
time 1685445130 927369, type 3, code 1, value 34691
time 1685445130 927369, type 0, code 0, value 0
time 1685445130 935960, type 3, code 0, value 34414
time 1685445130 935960, type 3, code 1, value 34969
time 1685445130 935960, type 0, code 0, value 0
time 1685445130 943699, type 3, code 0, value 33117
time 1685445130 943699, type 0, code 0, value 0
time 1685445130 951434, type 3, code 0, value 31137
time 1685445130 951434, type 3, code 1, value 35108
time 1685445130 951434, type 0, code 0, value 0
time 1685445130 959434, type 3, code 0, value 29533
time 1685445130 959434, type 0, code 0, value 0
time 1685445130 967786, type 3, code 0, value 28372
time 1685445130 967786, type 0, code 0, value 0
time 1685445130 975704, type 3, code 0, value 27314
time 1685445130 975704, type 0, code 0, value 0
time 1685445130 984452, type 3, code 0, value 26973
time 1685445130 984452, type 0, code 0, value 0
time 1685445130 992372, type 3, code 0, value 26905
time 1685445130 992372, type 0, code 0, value 0
time 1685445131 7540, type 3, code 0, value 27007
time 1685445131 7540, type 0, code 0, value 0
time 1685445131 15127, type 3, code 0, value 27724
time 1685445131 15127, type 3, code 1, value 35038
time 1685445131 15127, type 0, code 0, value 0
time 1685445131 23570, type 3, code 0, value 28338
time 1685445131 23570, type 0, code 0, value 0
time 1685445131 31397, type 3, code 0, value 29977
time 1685445131 31397, type 0, code 0, value 0
time 1685445131 39714, type 3, code 0, value 32741
time 1685445131 39714, type 0, code 0, value 0
time 1685445131 47410, type 3, code 0, value 35404
time 1685445131 47410, type 0, code 0, value 0
time 1685445131 56566, type 3, code 0, value 38032
time 1685445131 56566, type 0, code 0, value 0
time 1685445131 63720, type 3, code 0, value 40694
time 1685445131 63720, type 0, code 0, value 0
time 1685445131 74203, type 3, code 0, value 42572
time 1685445131 74203, type 3, code 1, value 35108
time 1685445131 74203, type 0, code 0, value 0
time 1685445131 79009, type 3, code 0, value 44995
time 1685445131 79009, type 0, code 0, value 0
time 1685445131 88561, type 3, code 0, value 46156
time 1685445131 88561, type 0, code 0, value 0
time 1685445131 95615, type 3, code 0, value 46872
time 1685445131 95615, type 3, code 1, value 35246
time 1685445131 95615, type 0, code 0, value 0
time 1685445131 103909, type 3, code 0, value 46975
time 1685445131 103909, type 3, code 1, value 35316
time 1685445131 103909, type 0, code 0, value 0
time 1685445131 128117, type 3, code 0, value 46702
time 1685445131 128117, type 3, code 1, value 35454
time 1685445131 128117, type 0, code 0, value 0
time 1685445131 135852, type 3, code 0, value 46156
time 1685445131 135852, type 3, code 1, value 35662
time 1685445131 135852, type 0, code 0, value 0
time 1685445131 143591, type 3, code 0, value 44927
time 1685445131 143591, type 3, code 1, value 35940
time 1685445131 143591, type 0, code 0, value 0
time 1685445131 153858, type 3, code 0, value 42367
time 1685445131 153858, type 3, code 1, value 36286
time 1685445131 153858, type 0, code 0, value 0
time 1685445131 161663, type 3, code 0, value 39568
time 1685445131 161663, type 0, code 0, value 0
time 1685445131 167910, type 3, code 0, value 36940
time 1685445131 167910, type 0, code 0, value 0
time 1685445131 177779, type 3, code 0, value 34824
time 1685445131 177779, type 3, code 1, value 36148
time 1685445131 177779, type 0, code 0, value 0
time 1685445131 185714, type 3, code 0, value 32502
time 1685445131 185714, type 3, code 1, value 35870
time 1685445131 185714, type 0, code 0, value 0
time 1685445131 193383, type 3, code 0, value 31069
time 1685445131 193383, type 3, code 1, value 35662
time 1685445131 193383, type 0, code 0, value 0
time 1685445131 201908, type 3, code 0, value 29431
time 1685445131 201908, type 3, code 1, value 35385
time 1685445131 201908, type 0, code 0, value 0
time 1685445131 209405, type 3, code 0, value 29021
time 1685445131 209405, type 3, code 1, value 35177
time 1685445131 209405, type 0, code 0, value 0
time 1685445131 218126, type 3, code 0, value 28919
time 1685445131 218126, type 3, code 1, value 35108
time 1685445131 218126, type 0, code 0, value 0
time 1685445131 233953, type 3, code 0, value 28953
time 1685445131 233953, type 0, code 0, value 0
time 1685445131 241753, type 3, code 0, value 29089
time 1685445131 241753, type 3, code 1, value 34969
time 1685445131 241753, type 0, code 0, value 0
time 1685445131 251249, type 3, code 0, value 29874
time 1685445131 251249, type 3, code 1, value 34899
time 1685445131 251249, type 0, code 0, value 0
time 1685445131 257498, type 3, code 0, value 30489
time 1685445131 257498, type 3, code 1, value 34830
time 1685445131 257498, type 0, code 0, value 0
time 1685445131 265699, type 3, code 0, value 32298
time 1685445131 265699, type 0, code 0, value 0
time 1685445131 273668, type 3, code 0, value 33902
time 1685445131 273668, type 0, code 0, value 0
time 1685445131 281848, type 3, code 0, value 36018
time 1685445131 281848, type 3, code 1, value 34622
time 1685445131 281848, type 0, code 0, value 0
time 1685445131 290299, type 3, code 0, value 37520
time 1685445131 290299, type 0, code 0, value 0
time 1685445131 297540, type 3, code 0, value 38783
time 1685445131 297540, type 0, code 0, value 0
time 1685445131 305735, type 3, code 0, value 39704
time 1685445131 305735, type 0, code 0, value 0
time 1685445131 315002, type 3, code 0, value 39943
time 1685445131 315002, type 0, code 0, value 0
time 1685445131 330302, type 3, code 0, value 39841
time 1685445131 330302, type 3, code 1, value 34691
time 1685445131 330302, type 0, code 0, value 0
time 1685445131 337882, type 3, code 0, value 39602
time 1685445131 337882, type 3, code 1, value 34761
time 1685445131 337882, type 0, code 0, value 0
time 1685445131 345532, type 3, code 0, value 37930
time 1685445131 345532, type 3, code 1, value 35316
time 1685445131 345532, type 0, code 0, value 0
time 1685445131 353777, type 3, code 0, value 35677
time 1685445131 353777, type 3, code 1, value 35801
time 1685445131 353777, type 0, code 0, value 0
time 1685445131 362812, type 3, code 0, value 32537
time 1685445131 362812, type 3, code 1, value 36356
time 1685445131 362812, type 0, code 0, value 0
time 1685445131 369721, type 3, code 0, value 29874
time 1685445131 369721, type 0, code 0, value 0
time 1685445131 377486, type 3, code 0, value 26563
time 1685445131 377486, type 0, code 0, value 0
time 1685445131 385455, type 3, code 0, value 23082
time 1685445131 385455, type 0, code 0, value 0
time 1685445131 393604, type 3, code 0, value 20283
time 1685445131 393604, type 3, code 1, value 35870
time 1685445131 393604, type 0, code 0, value 0
time 1685445131 401806, type 3, code 0, value 18508
time 1685445131 401806, type 3, code 1, value 35593
time 1685445131 401806, type 0, code 0, value 0
time 1685445131 409725, type 3, code 0, value 17621
time 1685445131 409725, type 3, code 1, value 35316
time 1685445131 409725, type 0, code 0, value 0
time 1685445131 418165, type 3, code 0, value 17518
time 1685445131 418165, type 0, code 0, value 0
time 1685445131 433906, type 3, code 0, value 17621
time 1685445131 433906, type 3, code 1, value 35246
time 1685445131 433906, type 0, code 0, value 0
time 1685445131 441754, type 3, code 0, value 18849
time 1685445131 441754, type 3, code 1, value 34969
time 1685445131 441754, type 0, code 0, value 0
time 1685445131 451502, type 3, code 0, value 21478
time 1685445131 451502, type 0, code 0, value 0
time 1685445131 460520, type 3, code 0, value 23901
time 1685445131 460520, type 0, code 0, value 0
time 1685445131 468527, type 3, code 0, value 28065
time 1685445131 468527, type 0, code 0, value 0
time 1685445131 475466, type 3, code 0, value 31752
time 1685445131 475466, type 3, code 1, value 35108
time 1685445131 475466, type 0, code 0, value 0
time 1685445131 483262, type 3, code 0, value 35779
time 1685445131 483262, type 3, code 1, value 35316
time 1685445131 483262, type 0, code 0, value 0
time 1685445131 491588, type 3, code 0, value 39841
time 1685445131 491588, type 3, code 1, value 35454
time 1685445131 491588, type 0, code 0, value 0
time 1685445131 500828, type 3, code 0, value 43084
time 1685445131 500828, type 3, code 1, value 35870
time 1685445131 500828, type 0, code 0, value 0
time 1685445131 507793, type 3, code 0, value 45575
time 1685445131 507793, type 3, code 1, value 36564
time 1685445131 507793, type 0, code 0, value 0
time 1685445131 515369, type 3, code 0, value 46429
time 1685445131 515369, type 3, code 1, value 36772
time 1685445131 515369, type 0, code 0, value 0
time 1685445131 523575, type 3, code 0, value 46565
time 1685445131 523575, type 3, code 1, value 36841
time 1685445131 523575, type 0, code 0, value 0
time 1685445131 532666, type 3, code 1, value 36911
time 1685445131 532666, type 0, code 0, value 0
time 1685445131 539887, type 3, code 0, value 46497
time 1685445131 539887, type 0, code 0, value 0
time 1685445131 547305, type 3, code 0, value 46121
time 1685445131 547305, type 3, code 1, value 37049
time 1685445131 547305, type 0, code 0, value 0
time 1685445131 555679, type 3, code 0, value 44483
time 1685445131 555679, type 3, code 1, value 37465
time 1685445131 555679, type 0, code 0, value 0
time 1685445131 563941, type 3, code 0, value 42299
time 1685445131 563941, type 0, code 0, value 0
time 1685445131 571668, type 3, code 0, value 39739
time 1685445131 571668, type 0, code 0, value 0
time 1685445131 579591, type 3, code 0, value 36394
time 1685445131 579591, type 0, code 0, value 0
time 1685445131 587668, type 3, code 0, value 33492
time 1685445131 587668, type 3, code 1, value 37188
time 1685445131 587668, type 0, code 0, value 0
time 1685445131 595722, type 3, code 0, value 30352
time 1685445131 595722, type 3, code 1, value 36633
time 1685445131 595722, type 0, code 0, value 0
time 1685445131 603138, type 3, code 0, value 26939
time 1685445131 603138, type 3, code 1, value 35524
time 1685445131 603138, type 0, code 0, value 0
time 1685445131 611737, type 3, code 0, value 24584
time 1685445131 611737, type 3, code 1, value 34969
time 1685445131 611737, type 0, code 0, value 0
time 1685445131 619837, type 3, code 0, value 23252
time 1685445131 619837, type 3, code 1, value 34691
time 1685445131 619837, type 0, code 0, value 0
time 1685445131 627603, type 3, code 0, value 22740
time 1685445131 627603, type 3, code 1, value 34483
time 1685445131 627603, type 0, code 0, value 0
time 1685445131 643592, type 3, code 0, value 22809
time 1685445131 643592, type 0, code 0, value 0
time 1685445131 651752, type 3, code 0, value 23560
time 1685445131 651752, type 3, code 1, value 34414
time 1685445131 651752, type 0, code 0, value 0
time 1685445131 659305, type 3, code 0, value 25881
time 1685445131 659305, type 0, code 0, value 0
time 1685445131 667611, type 3, code 0, value 27963
time 1685445131 667611, type 0, code 0, value 0
time 1685445131 675554, type 3, code 0, value 31444
time 1685445131 675554, type 3, code 1, value 34691
time 1685445131 675554, type 0, code 0, value 0
time 1685445131 683128, type 3, code 0, value 34312
time 1685445131 683128, type 3, code 1, value 34899
time 1685445131 683128, type 0, code 0, value 0
time 1685445131 691209, type 3, code 0, value 38373
time 1685445131 691209, type 3, code 1, value 35108
time 1685445131 691209, type 0, code 0, value 0
time 1685445131 699255, type 3, code 0, value 41514
time 1685445131 699255, type 3, code 1, value 35454
time 1685445131 699255, type 0, code 0, value 0
time 1685445131 707447, type 3, code 0, value 44073
time 1685445131 707447, type 3, code 1, value 35801
time 1685445131 707447, type 0, code 0, value 0
time 1685445131 715402, type 3, code 0, value 45609
time 1685445131 715402, type 3, code 1, value 36078
time 1685445131 715402, type 0, code 0, value 0
time 1685445131 723124, type 3, code 0, value 46292
time 1685445131 723124, type 3, code 1, value 36425
time 1685445131 723124, type 0, code 0, value 0
time 1685445131 733136, type 3, code 0, value 46395
time 1685445131 733136, type 3, code 1, value 36564
time 1685445131 733136, type 0, code 0, value 0
time 1685445131 750990, type 3, code 0, value 46087
time 1685445131 750990, type 3, code 1, value 36703
time 1685445131 750990, type 0, code 0, value 0
time 1685445131 757134, type 3, code 0, value 45575
time 1685445131 757134, type 0, code 0, value 0
time 1685445131 765209, type 3, code 0, value 44210
time 1685445131 765209, type 3, code 1, value 36841
time 1685445131 765209, type 0, code 0, value 0
time 1685445131 773544, type 3, code 0, value 43050
time 1685445131 773544, type 0, code 0, value 0
time 1685445131 780992, type 3, code 0, value 41070
time 1685445131 780992, type 3, code 1, value 36703
time 1685445131 780992, type 0, code 0, value 0
time 1685445131 789791, type 3, code 0, value 39397
time 1685445131 789791, type 3, code 1, value 36425
time 1685445131 789791, type 0, code 0, value 0
time 1685445131 797464, type 3, code 0, value 37008
time 1685445131 797464, type 3, code 1, value 35524
time 1685445131 797464, type 0, code 0, value 0
time 1685445131 805741, type 3, code 0, value 35813
time 1685445131 805741, type 3, code 1, value 35316
time 1685445131 805741, type 0, code 0, value 0
time 1685445131 813590, type 3, code 0, value 35233
time 1685445131 813590, type 3, code 1, value 35108
time 1685445131 813590, type 0, code 0, value 0
time 1685445131 821527, type 3, code 0, value 34585
time 1685445131 821527, type 3, code 1, value 34761
time 1685445131 821527, type 0, code 0, value 0
time 1685445131 829890, type 3, code 0, value 34380
time 1685445131 829890, type 3, code 1, value 34622
time 1685445131 829890, type 0, code 0, value 0
time 1685445131 837751, type 3, code 0, value 34312
time 1685445131 837751, type 3, code 1, value 34553
time 1685445131 837751, type 0, code 0, value 0
time 1685445131 877916, type 3, code 0, value 34346
time 1685445131 877916, type 3, code 1, value 34483
time 1685445131 877916, type 0, code 0, value 0
time 1685445132 362006, type 3, code 1, value 34414
time 1685445132 362006, type 0, code 0, value 0
time 1685445132 377220, type 3, code 1, value 34345
time 1685445132 377220, type 0, code 0, value 0
time 1685445132 409191, type 3, code 1, value 34275
time 1685445132 409191, type 0, code 0, value 0
time 1685445132 417072, type 3, code 0, value 34380
time 1685445132 417072, type 3, code 1, value 34206
time 1685445132 417072, type 0, code 0, value 0
time 1685445132 425037, type 3, code 1, value 34137
time 1685445132 425037, type 0, code 0, value 0
time 1685445132 433069, type 3, code 1, value 34067
time 1685445132 433069, type 0, code 0, value 0
time 1685445132 441377, type 3, code 1, value 33998
time 1685445132 441377, type 0, code 0, value 0
time 1685445132 449090, type 3, code 1, value 33859
time 1685445132 449090, type 0, code 0, value 0
